num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,gross,Class
414,89,128,371,963,204327,2054,0,471,PG-13,12000000,2012,465,7.1,32000,64572496,B
9,100,0,51,250,1489,454,2,40,Unrated,250000,2001,89,6.7,133,902835,A
253,105,154,502,884,186982,2288,0,491,PG-13,20000000,2007,617,6.9,0,80050171,B
195,98,72,566,1000,107815,3151,2,485,R,18000000,2003,624,7.1,10000,60057639,B
133,90,132,547,1000,9808,3692,0,53,R,,2010,864,6.6,0,4033268,A
234,110,532,461,3000,101386,5187,1,289,R,70000000,2007,638,7.1,0,47456450,B
251,137,143,280,14000,92781,15337,0,320,R,26000000,2006,617,7.6,5000,5459824,A
190,91,27,925,12000,71137,17299,0,229,PG,75000000,2006,970,6.6,0,73661010,B
274,96,0,1000,20000,190990,24640,0,915,PG-13,35000000,2006,1000,7.3,23000,10139254,A
49,92,13,301,11000,28805,12687,1,159,PG-13,13000000,2002,489,5.9,1000,28972187,A
147,99,88,328,11000,266103,12952,2,456,PG-13,75000000,2004,427,6.8,11000,120776832,B
349,167,473,303,559,119928,2702,0,331,R,28000000,2015,427,7.9,76000,161029270,B
171,118,72,681,10000,244840,13426,1,372,PG-13,70000000,2005,975,6.6,0,177575142,B
230,120,115,310,10000,20616,11019,3,70,R,16000000,2013,316,6.6,0,1984743,A
171,120,52,134,553,55630,1082,1,200,R,35000000,2007,214,6.7,0,18317151,A
267,106,12000,385,18000,149998,19906,1,285,R,100000000,2009,464,6.4,0,65452312,B
165,110,119,332,1000,40469,2382,1,135,PG-13,22000000,2008,931,6.1,0,39263506,B
66,94,13,566,925,27580,3423,1,172,PG,17000000,2003,738,5.3,0,42672630,B
172,103,67,111,383,66593,692,3,153,PG,110000000,2011,113,5.5,31000,142614158,B
536,99,0,670,13000,475518,15082,0,644,R,25000000,2014,1000,8.1,149000,59073773,B
35,87,4,624,2000,4182,6227,1,53,R,1000000,2003,1000,6.2,3000,19539,A
163,96,126,584,2000,131801,4380,1,548,PG-13,18000000,2001,788,6.2,0,95001351,B
42,95,89,322,1000,30682,2518,0,194,R,15000000,1999,852,6.8,0,4193025,A
211,105,500,718,11000,19655,12946,8,280,PG-13,10000000,2006,912,6.8,683,20338609,A
30,132,0,252,769,12549,1936,1,109,R,30000000,1991,713,6.6,883,74787599,B
281,99,192,292,14000,83182,14816,2,247,R,7000000,2009,343,7.6,16000,9166863,A
87,74,188,865,11000,17307,13917,2,186,PG-13,40000000,2002,1000,6.5,892,7262288,A
98,178,102,551,12000,169023,23950,0,703,PG-13,90000000,1998,11000,7.1,10000,44606335,B
91,110,422,422,33000,54710,35345,2,177,R,17500000,2006,459,6.3,0,19179969,A
27,107,425,247,742,87538,2151,1,79,PG,15000000,1988,384,6,0,111936400,B
19,95,80,287,3000,49612,4634,1,39,PG,40000000,1994,450,5.2,0,38087756,B
358,106,44,133,596,85024,1393,1,242,R,30000000,2011,343,6.4,23000,18298649,A
53,114,34,287,649,48909,1725,0,166,PG-13,22000000,1995,327,5.8,0,50728000,B
178,89,687,389,10000,42182,12183,1,230,PG-13,16000000,2009,787,4.8,0,42638165,B
160,103,906,748,1000,56741,6207,0,515,PG,58000000,1998,906,6.4,1000,70117571,B
129,97,70,512,2000,96693,3984,2,271,PG,26000000,2003,528,6.1,0,110222438,B
75,98,39,428,593,11815,2713,1,117,PG-13,17000000,2003,517,5.6,320,22734486,A
76,94,99,377,598,23473,3552,1,123,PG,30000000,2015,557,4.4,8000,71038190,B
145,103,11000,636,22000,123940,24333,2,337,R,30000000,1999,979,6.7,0,106694016,B
111,89,0,132,402,24412,1335,0,240,R,9000000,1999,296,7.1,944,3193102,A
61,87,129,560,979,19079,2911,1,122,PG-13,30000000,2001,891,5.4,602,64172251,B
75,133,0,637,1000,6067,6035,0,73,R,,2010,912,6,0,37721949,B
50,115,49,100,116,12596,525,0,64,PG,15000000,2014,110,6.7,0,30127963,B
226,101,395,2000,40000,174591,58823,1,632,PG,25000000,2004,14000,7.8,0,51676606,B
77,84,2,472,787,13210,2915,0,138,PG-13,20000000,2004,555,5.8,269,15712072,A
196,113,719,217,605,240241,1441,0,391,R,65000000,1990,308,7.5,0,119412921,B
102,102,19,351,13000,27305,14463,1,284,R,40000000,2000,530,5.1,604,14967182,A
77,126,102,497,22000,54042,23866,1,215,R,30000000,1988,581,7.6,0,38413606,B
215,118,71,634,16000,136680,28045,2,149,R,52000000,2011,10000,6.4,13000,37035845,B
217,105,38,706,12000,29608,14462,0,92,R,6500000,2009,712,7.2,0,66637,A
93,104,0,4000,16000,138707,33758,0,202,R,7000000,1995,12000,7.2,0,25625110,A
96,89,17,85,690,10624,1160,0,125,R,5000000,1986,190,6.2,0,12947763,A
239,108,521,129,13000,348232,14161,1,806,PG-13,75000000,2004,805,7.8,0,176049130,B
178,94,62,722,14000,67296,27842,3,133,PG,79000000,2012,12000,5.8,0,103812241,B
111,118,0,690,1000,283480,3986,0,263,PG,40000000,1990,869,7.4,0,87666629,B
42,135,28,275,726,6359,1920,1,69,Unrated,5000000,1953,422,6.8,0,36000000,B
61,79,2,20,962,1516,1054,0,10,Unrated,,2009,72,6.3,377,24705,A
57,91,6,459,904,24834,3353,5,168,R,13000000,1998,471,6.1,934,27052167,A
28,95,48,826,1000,4598,4837,1,29,R,7000000,1999,865,6.1,375,14003141,A
40,105,29,97,584,32224,1132,1,62,R,68000000,1995,220,5.6,617,35324232,B
231,135,162,228,23000,48346,36398,0,230,R,20000000,2007,13000,7,0,4001121,A
150,108,116,708,22000,260442,24286,2,507,PG-13,55000000,2000,713,7,0,166225040,B
43,86,4,444,11000,6797,12772,1,21,PG-13,6000000,2014,485,5.8,0,20200,A
31,90,204,697,1000,1884,3207,3,28,R,2000000,1998,697,6.2,69,99147,A
56,81,0,394,975,4862,2694,0,37,R,1000000,2006,645,6.9,0,6387,A
166,99,57,820,20000,155532,25942,4,543,R,80000000,2001,3000,6.5,0,69772969,B
68,141,407,501,688,3433,2584,6,81,PG-13,5600000,2002,659,6.9,160,3064356,A
78,91,29,459,861,41664,2543,0,205,PG-13,17700000,2001,593,5.9,0,27087695,A
151,128,14000,232,15000,303864,16199,0,596,PG-13,60000000,2004,466,7.3,16000,77032279,B
174,119,64,41,743,65464,971,0,1308,PG-13,44000000,2000,117,2.4,0,21471685,A
220,110,0,327,13000,209133,14609,1,962,R,21000000,2001,1000,7.6,0,52353636,B
113,125,11,867,11000,38076,14536,2,399,R,42000000,2001,904,5.9,0,15738632,A
276,123,160,402,12000,182661,14017,1,681,PG-13,110000000,2007,701,5.2,0,115802596,B
52,89,18,2000,7000,12706,13626,9,75,PG,10000000,2004,2000,5.3,0,8070311,A
29,93,0,2,58,586,62,0,9,Unrated,160000,2009,2,7.4,0,155984,A
92,98,7,73,931,12388,1917,2,147,R,10000000,2002,797,5.6,744,30306281,B
73,147,272,893,22000,154487,37076,3,259,R,44000000,1996,11000,7.5,0,53300852,B
212,87,44,727,1000,32697,4769,1,85,R,,2011,939,6.3,0,6857503,A
110,131,37,507,968,57100,3012,3,281,R,60000000,2001,848,6.9,0,18208078,A
248,96,24,113,235,51204,799,0,247,R,5000000,2012,119,4.6,26000,53884821,B
113,137,0,432,24000,26034,25469,0,226,PG-13,50000000,1999,743,6.5,0,35168395,B
32,120,92,862,1000,6525,5420,6,79,R,9000000,1999,886,6.7,0,34074895,B
183,106,287,233,767,142293,2053,0,245,PG,11000000,1984,281,7.2,14000,148170000,B
77,155,14000,11000,12000,56509,37570,2,227,R,36000000,1997,11000,7.2,0,44175394,B
50,84,378,611,925,22697,3559,0,202,R,4000000,1996,729,7.6,0,2892582,A
249,134,16000,235,880,25465,2281,1,190,R,40000000,2014,413,6.9,16000,47034272,B
451,106,188,718,10000,268154,12572,1,341,PG-13,225000000,2012,816,6.8,40000,179020854,B
9,100,6,325,396,1358,2310,3,10,R,500000,2007,326,5.7,60,31937,A
314,114,101,23,129,209396,214,0,580,PG-13,25000000,2007,25,6.8,11000,71975611,B
91,94,6,804,16000,76467,19957,3,236,R,3000000,2005,1000,6.8,0,16101109,A
20,120,3,234,984,4583,2563,1,55,PG-13,1000000,2009,801,7.1,0,3773863,A
108,111,0,529,11000,94049,13645,2,301,G,37000000,2001,995,6.2,0,108244774,B
95,118,0,543,696,34910,2577,1,145,PG,,2006,663,7.2,0,42643187,B
411,110,301,412,1000,155153,2239,0,524,R,3000000,2012,419,6.8,58000,48056940,B
85,220,0,820,13000,11388,15006,2,183,PG-13,57000000,2000,861,5.8,652,15527125,A
185,118,22000,319,14000,218771,15658,0,651,R,46000000,2002,509,7.2,0,67263182,B
298,125,487,201,430,92461,1300,3,347,PG-13,40000000,2013,329,5.9,43000,26616999,A
86,109,41,748,997,19505,3544,0,162,PG-13,14000000,2007,826,5.2,0,61356221,B
93,123,0,781,1000,99033,3254,6,434,R,6000000,1995,898,7.2,0,2122561,A
60,103,35,482,548,4894,2389,0,122,PG-13,1900000,2003,495,6.4,298,1420578,A
121,92,12,797,3000,40274,5668,5,324,PG-13,5000000,2004,835,6.9,0,8786715,A
117,104,293,256,780,31788,2109,0,243,PG-13,60000000,2002,265,6.1,0,30063805,B
60,104,54,919,6000,24790,9662,0,173,R,25000000,1995,923,5.2,0,4064333,A
160,90,31,162,193,28964,608,0,457,R,15000000,2000,184,4,949,26421314,A
64,91,0,407,3000,12324,4409,1,173,PG-13,9000000,2000,683,4.9,580,20035310,A
71,149,541,1000,18000,99558,31349,3,236,R,40000000,1996,11000,7.4,0,108706165,B
176,124,31,497,11000,86504,12556,0,568,PG-13,68000000,2002,655,6.4,0,118471320,B
98,114,118,40,489,44979,679,0,298,PG-13,30000000,2004,93,7,0,12831121,A
51,94,112,428,1000,6084,3085,1,120,R,1000000,2000,826,7,671,1744858,A
242,88,24,324,5000,117096,5861,1,271,R,70000000,2012,327,6.4,24000,62321039,B
83,114,9,466,623,42987,2484,1,201,R,17000000,1989,472,6.5,0,30050028,B
98,103,52,426,969,63855,2987,0,248,R,11500000,1989,886,6.6,0,57469179,B
148,114,59,403,49000,87331,50927,0,364,PG,30000000,2007,702,7.5,18000,31655091,B
288,122,909,282,503,113152,1448,0,1416,R,6000000,2004,328,7.5,0,119078393,B
224,108,98,723,16000,227824,18656,1,273,PG-13,40000000,2009,896,6.7,10000,163947053,B
166,102,487,118,991,15756,2099,0,68,R,,2014,943,6.4,0,316842,A
46,111,425,344,743,107801,2403,4,109,PG-13,26000000,1990,394,6,0,91457688,B
155,138,610,805,12000,283967,17087,0,535,R,80000000,1997,1000,7.3,11000,112225777,B
125,100,41,970,45000,55398,49847,2,418,R,24000000,1998,1000,4.6,891,39989008,B
209,178,138,748,904,110394,5074,0,433,PG-13,40000000,2004,876,7.7,0,75305995,B
348,101,473,429,833,167085,2690,0,491,PG-13,125000000,2014,809,5.9,62000,190871240,B
53,88,12,249,327,3914,1509,4,47,PG-13,23000000,2000,281,5.6,153,13019253,A
185,109,260,592,9000,105568,11736,2,533,R,4500000,2003,844,7.3,0,34468224,B
177,103,129,1000,14000,47574,18639,0,209,R,15000000,2008,1000,6.1,0,73548,A
75,83,7,485,2000,24216,4024,0,162,R,24000000,1999,577,4.1,401,10431220,A
73,102,7,521,984,12570,2910,0,86,PG,,2005,934,5.2,771,49186871,B
225,87,124,77,865,97089,1417,0,233,PG-13,60000000,2011,441,5.7,20000,29136626,A
92,95,596,697,1000,17333,3300,2,153,R,5000000,2001,835,6.2,0,16017403,A
653,121,571,3000,14000,682155,32438,3,1097,PG-13,170000000,2014,14000,8.1,96000,333130696,B
86,104,226,577,13000,34473,16452,1,139,PG,60000000,2000,718,6.1,0,69688384,B
384,102,38,562,756,279093,2963,0,433,PG,165000000,2014,719,7.9,41000,222487711,B
149,133,869,425,888,680041,2176,0,760,R,4400000,1975,721,8.7,32000,112000000,B
62,110,81,163,1000,46239,1752,0,155,R,55000000,1996,416,6.8,0,38553833,B
66,82,8,179,770,23943,2251,0,118,G,30000000,2001,677,6,425,80920948,B
72,108,18,433,714,37700,2785,2,50,PG-13,16500000,2007,701,6.3,0,11702090,A
94,105,102,383,901,126464,3464,1,175,R,14000000,1984,605,7.3,0,234760500,B
21,91,150,150,979,1595,1679,3,19,R,13000000,1996,385,5.9,69,2104000,A
51,107,48,940,1000,11709,4971,1,101,PG-13,24000000,2000,957,5.3,650,12372410,A
66,81,10,23,610,13269,824,2,98,Approved,609000,1935,172,7.8,1000,3000000,A
47,94,258,424,721,3174,2453,2,19,PG,23000000,2008,463,5.1,376,11508423,A
122,111,50,612,2000,22145,4288,0,231,R,1200000,2000,710,7.7,756,9180275,A
171,135,14000,252,559,139288,1591,0,339,PG,19400870,1977,481,7.7,0,128300000,B
52,114,46,292,818,3740,1778,1,61,PG-13,34000000,2000,649,5.6,314,6543194,A
142,102,148,135,8000,47573,9176,4,343,PG-13,48000000,2001,973,5.7,881,93607673,B
97,94,0,458,12000,13866,13446,3,55,R,,2007,490,5.5,488,12550242,A
156,133,278,107,5000,91860,5405,0,524,PG-13,45000000,2007,117,7.4,14000,24343673,A
60,107,71,304,967,51459,1962,0,113,PG,8200000,1984,455,6.5,0,80000000,B
40,99,379,251,456,2541,1356,2,54,PG,20000000,1982,278,3.5,0,5333658,A
33,109,300,200,729,8239,1292,0,92,R,3000000,1996,257,6,0,4109095,A
36,114,61,407,20000,14786,22040,2,103,PG-13,23000000,1999,797,6.1,638,18653615,A
129,92,26,611,1000,15200,3767,1,76,R,9000000,2008,1000,6.4,1000,4881867,A
261,108,0,882,3000,193770,7273,0,2003,PG-13,60000000,2004,2000,6.5,0,114195633,B
130,102,6,353,22000,22449,23352,1,191,PG-13,25000000,2004,829,4.8,387,14334645,A
313,136,0,99,18000,1217752,18563,3,3646,R,63000000,1999,145,8.7,25000,171383253,B
196,92,50,517,3000,47900,5810,2,130,PG,145000000,2014,1000,6.9,11000,111505642,B
137,104,272,17000,22000,23767,71973,1,111,R,25000000,2008,18000,5.7,845,1089365,A
276,141,71,3000,21000,136973,30183,1,275,R,50000000,2014,3000,7.4,47000,47105085,B
359,100,108,534,17000,108242,20051,1,371,R,30000000,2013,2000,5.9,39000,35266619,B
525,130,0,11000,44000,175409,73441,4,511,PG,215000000,2013,15000,6.4,60000,234903076,B
355,111,214,3000,10000,177401,23566,2,504,R,25000000,2009,9000,7.3,32000,56692,A
8,105,29,76,847,1015,1668,0,10,PG-13,2450000,2011,618,3.9,566,178739,A
84,90,0,518,681,10986,2486,0,84,PG,20000000,2010,611,5.3,0,25077977,A
85,103,27,534,1000,37681,4441,2,151,PG-13,12000000,2006,809,5.5,0,28435406,A
103,103,835,,13000,15104,13000,0,290,R,3500000,2002,0,6.2,0,236266,A
45,98,4,11000,29000,20163,63194,2,71,PG-13,23000000,1996,22000,6.7,1000,12782508,A
50,107,58,316,549,42614,1747,5,120,R,13000000,1988,439,6.8,0,44726644,B
177,138,161,210,18000,414219,19129,2,625,R,35000000,1997,398,8.3,11000,64604977,B
11,105,6,371,723,7470,2368,1,35,PG,18000000,1989,422,5.5,0,8508843,A
41,102,136,48,89,3258,282,0,54,Approved,3700000,1948,78,7.1,359,2956000,A
145,121,357,653,820,45455,2705,0,388,PG-13,135000000,2005,780,5,0,31704416,B
48,96,3,38,472,3788,561,5,31,R,9000000,2011,39,5.3,1000,27445,A
22,82,69,585,939,1415,3354,1,10,R,6000000,2000,706,4,118,9821335,A
191,109,415,119,982,104481,2357,2,189,PG-13,40000000,2014,971,6,16000,83906114,B
134,123,64,637,808,14062,5734,0,82,PG,18000000,2009,720,5,0,22452209,A
339,102,436,6000,23000,111102,49433,3,239,R,65000000,2014,13000,6.5,32000,13750556,A
105,122,30,260,21000,13239,25173,2,97,R,16800000,2006,3000,6.5,0,220914,A
104,112,37,548,748,18442,2417,1,59,PG-13,13000000,2007,573,6.8,689,3169424,A
159,92,0,539,1000,28573,3608,0,72,R,3000000,2008,585,6.5,0,2926565,A
83,89,7,91,3000,20615,3361,2,44,PG,40000000,2013,190,5.9,0,57011847,B
113,116,165,475,577,42705,2321,0,274,R,95000000,1999,501,6.3,885,102678089,B
250,95,163,651,1000,188679,4134,0,864,R,4000000,2005,654,6.6,0,87025093,B
212,130,91,1000,5000,107028,10247,3,457,PG-13,60000000,2013,2000,6,44000,31165421,B
199,95,116,481,45000,181225,47203,1,784,PG-13,33000000,1999,645,6.6,0,205399422,B
65,101,3,120,448,30092,842,0,129,PG-13,23000000,2004,143,6.1,0,12189514,A
488,93,56,838,2000,273556,5005,0,428,PG,185000000,2012,1000,7.2,39000,237282182,B
134,123,108,239,1000,175524,1690,0,752,R,25000000,1998,264,7.2,0,100241322,B
208,106,31,71,33000,70885,33734,2,189,R,700000,2006,519,7.2,0,2694973,A
293,124,171,10000,21000,184637,52547,3,498,PG-13,68000000,2010,17000,4.9,29000,300523113,B
55,100,8,588,1000,11092,3742,4,44,PG,26000000,2004,934,4.5,167,23222861,A
60,90,7,251,525,23606,1445,2,304,PG,12000000,2003,281,2.1,0,4922166,A
95,106,12,595,962,25462,4239,1,200,PG-13,30000000,2001,844,5.8,804,17951431,A
308,121,0,918,21000,307539,23484,3,577,R,92000000,2008,1000,7,0,110416702,B
308,127,14000,191,967,613473,2129,0,895,PG-13,63000000,1993,610,8.1,19000,356784000,B
298,146,2000,294,15000,207839,16948,2,435,PG-13,150000000,2009,745,6.7,0,133375846,B
89,142,845,787,13000,93494,16580,1,394,R,70000000,2003,1000,6.6,0,43426961,B
476,109,662,1000,13000,338087,17689,0,814,R,115000000,2013,2000,6.6,61000,93050117,B
250,154,0,604,2000,488537,4228,1,1076,R,18500000,1986,626,8.4,18000,85200000,B
61,113,9,42,402,5744,787,1,57,R,2700000,1997,222,7.1,381,9054736,A
180,95,83,1000,18000,113483,29926,1,245,R,50000000,2009,8000,5.8,0,20488579,A
365,100,81,179,34000,111658,34446,2,297,R,2000000,2010,248,7.2,20000,6531491,A
397,99,0,828,2000,158354,5642,0,691,PG-13,30000000,2009,1000,6.6,11000,42057340,B
198,107,70,330,770,68935,1614,0,125,PG,90000000,2008,419,6.6,0,71148699,B
106,119,12000,643,12000,61621,15449,5,219,PG,25000000,1986,664,7.3,0,109713132,B
108,100,64,296,734,34809,2085,0,125,PG,41000000,2011,574,6.2,11000,7204138,A
341,130,22000,19000,23000,844052,63986,1,1100,PG-13,40000000,2006,20000,8.5,49000,53082743,B
88,119,42,917,2000,44838,6862,0,223,PG,25000000,2005,953,6.6,0,39008741,B
45,79,73,112,1000,12561,2404,2,102,R,8000000,1991,1000,6,0,2275557,A
306,134,16000,204,13000,124222,24458,1,259,PG-13,60000000,2009,11000,7.4,23000,37479778,B
166,113,0,721,4000,83506,8172,6,144,PG-13,60000000,2009,722,5.5,0,109176215,B
79,103,154,576,1000,26730,4094,0,180,R,18000000,2002,783,7.2,2000,676698,A
19,93,0,78,625,1721,987,2,38,R,3500000,1998,118,3.9,280,10305534,A
343,105,0,502,2000,103737,4671,1,322,PG,95000000,2015,520,7,56000,201148159,B
308,135,0,310,873,125109,2370,1,593,PG-13,65000000,2009,560,6.7,16000,43982842,B
181,120,124,943,6000,44296,12452,3,144,PG-13,110000000,2016,5000,5.8,12000,66002193,B
285,103,65,908,2000,92364,6807,0,244,R,9000000,2014,971,6.5,15000,71519230,B
92,127,102,1000,2000,26434,6657,0,174,G,20000000,2002,1000,7,0,75597042,B
91,105,99,518,2000,41273,4813,6,136,PG,20000000,2010,938,5.8,0,25677801,A
103,94,480,486,1000,132963,3889,5,302,R,15600000,2000,490,6.5,0,68525609,B
15,106,16,254,602,448,1281,1,16,PG-13,600000,2000,266,5.6,12,171988,A
233,126,218,322,11000,348861,22722,2,798,PG-13,120000000,2005,11000,6.5,0,186336103,B
29,93,0,59,399,154,660,1,5,Unrated,500000,2011,169,6.8,287,906666,A
155,126,51,874,10000,32815,20563,4,214,R,35000000,2005,9000,7.3,0,18324242,A
355,116,473,464,833,154955,4001,0,800,PG-13,70000000,2011,697,5.8,25000,83552429,B
129,98,36,900,13000,90374,17582,4,318,R,24000000,2000,2000,6.7,0,57262492,B
155,117,89,442,12000,69980,13576,1,591,R,21500000,1999,541,7.2,0,24362501,A
167,102,8,472,839,50523,2961,0,113,R,32000000,2010,730,6.3,0,17797316,A
60,108,25,94,1000,10832,1263,0,102,PG,18000000,1981,115,6.7,0,6000000,A
174,114,335,530,11000,102123,12624,3,660,PG-13,25000000,2002,577,7.6,0,41597830,B
140,89,19,349,526,25960,1383,0,389,PG-13,20000000,2005,392,4.1,1000,46363118,B
234,102,0,167,1000,573541,2235,0,1916,R,4500000,2000,1000,8.4,38000,3609278,A
42,110,18,865,13000,6884,17417,1,133,R,12000000,1999,883,4.6,458,175370,A
242,103,0,157,611,222018,1212,0,869,R,15000000,1996,422,7.2,11000,103001286,B
122,101,308,206,446,8143,966,0,203,PG,30000000,2006,224,6.8,0,37617947,B
156,99,212,182,576,44891,1520,0,202,PG-13,70000000,2014,358,4.2,12000,18821279,A
140,99,13,681,45000,105585,50284,1,419,R,17000000,1997,4000,5.6,0,72219395,B
128,121,131,599,13000,121676,14890,2,290,R,12000000,1998,940,7.4,0,22905674,A
238,95,243,725,969,30160,3833,0,193,R,900000,2009,962,6.4,0,100659,A
31,109,148,426,2000,6915,3843,2,209,R,6000000,1997,434,7.3,599,14821531,A
118,116,453,2000,24000,54657,50313,2,222,R,2000000,2005,23000,7,0,3335839,A
387,130,188,1000,10000,226570,16385,2,448,PG-13,60000000,2012,3000,7,38000,80033643,B
46,107,0,685,1000,8962,5264,4,137,PG-13,6000000,2006,907,5,676,63231524,B
78,101,287,257,745,25613,1954,0,121,PG,10000000,1983,730,6.5,0,29500000,A
148,86,33,583,15000,64190,17396,1,129,PG-13,17000000,2011,976,5.6,16000,27854896,A
145,106,14,0,2,47612,2,1,348,PG-13,70000000,2000,0,5.7,995,17473245,A
159,110,425,148,3000,39357,3757,1,113,R,25000000,2014,466,6.8,14000,28831145,A
516,147,94,11000,21000,272670,64798,0,1022,PG-13,250000000,2016,19000,8.2,72000,407197282,B
409,84,110,21,189,184824,330,0,1189,R,15000,2007,109,6.3,12000,107917283,B
202,123,125,835,10000,232710,14727,1,599,PG-13,55000000,2008,3000,7.7,26000,69951824,B
157,116,51,622,11000,70681,16484,2,198,R,70000000,2012,3000,5.6,12000,36931089,B
198,120,0,294,23000,84641,24270,0,205,PG-13,10000000,2006,342,7.3,0,5484375,A
110,109,473,582,14000,38348,16611,0,135,R,36000000,2003,919,6.1,0,26183197,A
25,101,0,16,77000,2099,77046,7,26,PG-13,200000,2010,21,6.4,0,2428241,A
157,117,101,3000,18000,102747,33154,1,316,PG-13,95000000,2003,11000,5.5,0,65653758,B
536,95,0,384,1000,345198,2944,1,773,PG,175000000,2015,767,8.3,118000,356454367,B
450,106,0,273,17000,148327,18469,0,274,R,30000000,2013,681,7.1,29000,32154410,B
300,107,45,271,24000,92712,24805,1,294,R,16000000,2009,396,5.1,6000,16204793,A
1,111,0,247,1000,314,2059,1,10,R,12000000,2015,445,7.5,26000,14616,A
145,96,51,322,8000,54010,10886,2,130,PG-13,50000000,2015,2000,6.1,13000,150315155,B
152,89,266,859,12000,56501,26839,0,97,PG,80000000,2015,11000,6.7,16000,169692572,B
75,95,32,563,826,22679,3558,2,149,PG,32000000,2005,642,4.6,773,82301521,B
450,94,0,223,11000,279179,11984,0,440,R,18000000,2010,642,7.6,63000,18329466,A
300,135,0,4000,24000,411164,43388,1,1303,PG-13,200000000,2004,11000,7.3,0,373377893,B
190,86,62,59,390,52467,727,1,248,R,18000000,2009,258,5.8,0,23993605,A
236,104,420,535,2000,110073,3768,5,194,PG-13,75000000,2011,906,6.2,0,78009155,B
136,101,4000,539,17000,67707,32232,0,202,PG,65000000,2005,14000,6.1,0,28045540,A
161,129,42,49,97,132048,318,7,203,PG-13,40000000,2009,50,6.4,12000,93952276,B
36,97,34,465,503,8687,3100,1,62,PG-13,16000000,1997,489,2.8,0,1686429,A
25,100,15,388,694,7984,2486,1,42,PG,13000000,1996,558,5.9,833,26539321,A
218,103,11,543,2000,47968,5497,4,154,PG,58000000,2015,1000,6.4,35000,80021740,B
46,101,6,258,812,8215,1882,1,95,PG-13,16000000,2003,326,5.7,371,14108518,A
99,112,61,501,1000,21215,3757,1,116,PG-13,45000000,2006,976,6.4,0,38360195,B
136,85,129,100,120,15775,511,0,69,R,,2011,119,6.7,0,405614,A
65,96,136,139,4000,15315,4883,4,117,R,5250000,2007,543,5,915,766487,A
419,133,152,11000,22000,283563,53094,1,312,PG-13,50000000,2011,18000,7.6,27000,75605492,B
171,104,96,559,943,59068,3497,2,128,PG,28000000,2007,763,6.3,0,43097652,B
279,135,16000,310,23000,101221,24468,0,415,R,90000000,2006,638,7.1,0,33574332,B
177,129,14000,227,610,278362,1635,0,552,PG-13,73000000,1997,506,6.5,0,229074524,B
150,124,0,19,723,42621,793,0,531,R,45000000,2001,44,6.8,0,19719930,A
258,89,84,1000,13000,151424,18132,5,252,PG-13,80000000,2009,1000,6.3,0,38542418,B
131,106,212,389,578,86902,2544,2,411,PG-13,40000000,2001,563,6.4,0,59068786,B
91,138,78,968,12000,53251,17524,0,188,R,8000000,2009,3000,6.3,0,10269307,A
82,110,80,509,826,10667,2466,2,95,PG-13,26000000,2004,590,5.2,260,14469428,A
