num_critic_for_reviews,duration,director_likes,actor3_likes,actor2_likes,actor1_likes,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,title_year,imdb_score,movie_facebook_likes,gross,class
30,87,2034755,2034923,0,54658780,9010,1111,199,2500000,2012,5.1,0,33349949,B
12,96,1782,271014,50121,151504,1180,3552,9,5000000,2016,4.5,740,9658370,A
138,107,199,613,19002,934,13026,1577,75,20000000,2010,5.1,0,1183354,A
83,106,16968,10310455,1129107,14873840,22161,2787,68,10000000,2013,4.1,0,28873374,A
100,103,130,1747,4025,5323,7833,1721,63,9000000,2005,5.7,215,1530535,A
45,80,2188,139455,5948,3492,5674,3017,35,25000000,2003,5.6,329,39399750,B
155,90,1535,2970,706551,1298021,45928,20480,106,,2013,6.1,0,342936,A
43,95,62725,1753,16561,62725,11369,14420,65,1300000,1996,7.2,872,695229,A
190,115,55064,732958,130,31814,50198,10507,202,,2008,6.8,0,20207003,A
53,123,1160,2860,18212,204725,63839,5975,118,32000000,1996,6.4,0,104632573,B
27,101,1889,190008,8525,227,12278,4629,71,21500000,1996,6.5,758,22294341,A
208,106,332,66,162,86679,70885,33734,189,700000,2006,7.2,0,2694973,A
5,86,4979,372,1292,704,3411,1090,36,500000,1974,6.1,816,39552600,B
355,111,1058,204725,7042487,31814,177401,23566,504,25000000,2009,7.3,32000,56692,A
91,110,21231,21234,1215,2065,54710,35345,177,17500000,2006,6.3,0,19179969,A
124,131,529,2456,153925,51196300,65668,12522,342,80000000,2004,6.5,0,42044321,B
238,122,22546,46378,24445,840621,256928,43499,288,85000000,2007,6.9,0,117144465,B
264,101,50,9605,110023,5944075,45603,14159,268,15000000,2009,5.5,0,51527787,B
221,97,410958,91817,151505,7644,76199,3679,944,10000000,2010,4.4,13000,21371425,A
401,148,54397,162,2410,86,61935,707,242,20000000,2014,6.7,18000,8093318,A
101,118,2225711,5915,12531,89236,21767,3797,127,30000000,2006,6.7,0,34703228,B
173,117,900,364505,51196245,9994112,87165,49743,184,40000000,2014,6.5,12000,46280507,B
248,108,22546,4150,364505,24444,52888,16031,175,21000000,2009,6.5,0,33313582,B
185,138,5111,212,6717,759012,887467,13184,916,19000000,1991,8.6,40000,130727000,B
92,110,5387,549,41590,473762,6147,3785,36,20000000,2010,5.4,0,263365,A
354,135,1734,17351,21415,29938,326286,5811,643,150000000,2008,6.8,0,134518390,B
119,102,2600,2507,7905,165991,28621,5178,58,40000000,2016,5.9,0,90835030,B
12,103,44048,1483,5613,218594,460,314,14,200000,2002,6.9,96,174682,A
37,129,3293,4539,875,842152,17859,16237,89,38000000,1996,6.6,911,10300000,A
38,97,314,314,11148,30231,3340,1631,50,500000,1971,5.5,566,15180000,A
70,100,2086,9167,413241,2787629,10103,3906,36,,2010,5.8,0,21520719,A
253,106,1,174687,51196206,251102,89770,35367,342,88000000,2015,5.6,39000,78747585,B
73,102,1,1316,38378,175,12570,2910,86,,2005,5.2,771,49186871,B
247,101,1926,1578716,9446346,335940,127571,39822,207,55000000,2010,6.3,0,98711404,B
185,109,191,741,6490,7042488,105568,11736,533,4500000,2003,7.3,0,34468224,B
61,170,525,1860,1811,454893,15448,775,174,22000000,2014,5.6,15000,59696176,B
51,117,0,570,39531,2429172,34896,3016,118,40000000,1996,4.3,877,32800000,B
119,174,742,797,51831,3251,148172,1495,406,8200000,1965,8,15000,163214286,B
37,109,1169,10612,5761101,1395111,5971,3199,60,8000000,2002,6.5,0,27362712,A
49,87,0,2999,31837,77212,18711,9555,183,3500000,1999,5.4,0,3071947,A
41,128,8043,1016,14519,7367339,71754,16751,166,40000000,1992,7.2,0,107458785,B
58,87,267,16624,18172,3462,18571,4218,120,20000000,2008,5.3,847,6563357,A
90,101,30012,5923323,67090,12915,16340,2764,355,15000000,2000,4.6,356,12801190,A
303,93,187641,6063,32252,14847,138814,2990,1516,4800000,2005,5.9,0,47277326,B
284,135,1415,101,407,8396,57873,902,414,120000000,2008,6.1,0,43929341,B
35,114,0,291,3501,7042490,22955,10731,88,90000000,1998,5.6,0,50628009,B
181,99,83,9831,64352,1300437,43764,22554,291,30000000,2002,5.4,0,17266505,A
276,119,289198,4923,2002,4179,242599,2853,1594,40000000,2005,8,14000,25335935,A
79,139,632132,8227,9038,3340,98989,3667,158,80000000,1996,6.6,1000,136448821,B
548,165,34157,232932,1052,7402,266020,673,836,4000000,2014,8,92000,25359200,A
280,125,1791387,1791382,18493224,7673,117739,30010,229,68000000,2015,6.4,30000,81257500,B
103,99,284,4541,5400,390434,18727,3567,45,21000000,2011,6.6,0,52691009,B
359,140,146696,6062,110041,157257,520104,44042,3286,113000000,2005,7.6,10000,380262555,B
143,90,13415,176,131,18192,7384,2483,79,,2013,5.2,0,169719,A
451,108,5195966,3972924,303182,707388,306320,79957,736,200000000,2010,6.5,24000,334185206,B
8,90,0,1031,179663,1,377,2633,13,,1997,5.6,17,5494,A
164,122,4722,4452,15982,10232148,130776,12410,437,73000000,2006,6.6,0,148213377,B
101,103,2617,7964,13138,31990,20201,26938,180,40000000,2000,5.5,0,37752931,B
288,122,2263281,11143869,6224216,1376,113152,1448,1416,6000000,2004,7.5,0,119078393,B
131,121,355,21174,541327,112,41620,286,418,54000000,2003,2.4,2000,5660084,A
352,151,1691876,32625,24445,17097827,873649,45648,2054,90000000,2006,8.5,29000,132373442,B
146,110,0,8858,1144,2088,96690,939,293,55000000,2000,6.6,0,56932305,B
162,90,10042,1316,1319464,101621099,128455,16358,514,70000000,1999,8,0,23159305,A
50,108,0,588,11937,8450,12993,3344,107,34000000,2001,4.9,476,19693891,A
61,100,34157,374,34157,54,15103,5,80,23000,1991,7.1,2000,1227508,A
130,100,38604,216,2841,33,56451,1100,524,45000000,2009,2.7,0,9353573,A
129,105,700,276476,3231,175,56646,2129,336,70000000,1999,6.4,0,116735231,B
149,133,5403,113,7586,3795,680041,2176,760,4400000,1975,8.7,32000,112000000,B
135,108,1669,2543,1554,5508,61417,1460,339,85000000,2002,5.5,941,40048332,B
106,83,497,10643,172,24443,44143,14261,216,80000000,2002,7,4000,73215310,B
256,95,1180,753509,368697,5533,30219,1885,200,8500000,2015,5.6,22000,131175,A
310,118,228,1578715,576390,86680,375456,57426,292,50000000,2011,7.4,44000,84244877,B
40,110,3354,1730,1785,32403,28736,874,72,15000000,1991,5.5,0,30102717,B
46,86,9793,4196942,2225,149837,3467,768,13,3400000,2010,4.6,974,535249,A
392,137,339680,4951,18783,17097808,102728,36258,279,35000000,2011,6.6,16000,37304950,B
522,93,18237,1136696,4260,1861570,379462,16034,571,32000000,2011,7.5,56000,54696902,B
53,170,29715,2063,2937,41,18980,15,74,700000,1994,8.3,0,7830611,A
208,88,8404,82,1066112,117717,27918,309,155,99000000,2015,7.2,33000,130174897,B
235,125,5195966,131,15741,62725,350698,16138,816,70000000,2003,8,26000,66257002,B
20,97,17377,59,15153,6367,1238,1030,25,3000000,1999,6.7,117,39852,A
275,102,191,418,18783,850944,72803,20330,171,13000000,2014,7.3,33000,44134898,B
233,122,11908,79746,150,11576,96569,2759,522,20000000,2005,6.7,0,75072454,B
406,134,6406,57,2148767,46376,303185,20411,701,68000000,2014,7.6,82000,85707116,B
81,116,613,1382,3957,3108,12366,1209,151,5000000,1998,7,507,1980338,A
125,107,269,8611,3099,18089,15231,1702,66,40000000,2012,6.5,0,20113965,A
137,89,91,4540,5102,67,13913,2517,120,7000000,2014,4,0,15818967,A
72,96,3437147,96,1241,20248,122347,3718,345,47000000,1996,6,0,60154431,B
147,101,18194,8177,5809,850943,437418,15500,609,14600000,1993,8.1,38000,70906973,B
73,108,170090,6898,1407,3960,16792,760,183,10000,1972,6.1,0,180483,A
49,104,24015,15342,145424,2256034,78974,25599,173,55000000,1992,6.4,8000,58422650,B
107,83,385,10719,626164,381558,65270,6081,100,85000000,2006,6.2,863,84303558,B
208,107,1312192,353995,1312195,29375,53471,2377,224,15000000,2012,5.4,29000,15608545,A
211,113,1889,2530,5895829,3129436,46480,36009,115,40000000,2013,6.4,12000,29802761,A
131,126,578,21935,1319467,4375153,167967,18726,243,30000000,2007,7.1,20000,53680848,B
83,109,9339,11391,358,78306,14354,14347,139,12500000,2002,6.9,0,14060950,A
25,98,450,3903,19131,251105,709,24382,34,500000,2001,6,139,295468,A
159,110,2194,809,4204,225874,28618,12876,91,40000000,2015,6,11000,5773519,A
97,96,841,94938,1619268,400,33287,664,201,22000000,2001,5.9,739,19351569,A
196,98,1330,7411702,3941,58160400,80574,14699,157,24000000,2010,6.5,12000,23225911,A
93,99,1058,550,6227,20707,15877,3327,102,20000000,2007,5.9,590,25584685,A
362,166,127122,22226,3375,46377,459346,13333,822,150000000,2008,7.8,23000,127490802,B
82,170,4335,137,3289,18032,66959,1164,258,17000000,1964,7.9,0,72000000,B
27,107,2848,27112,1335,2431,87538,2151,79,15000000,1988,6,0,111936400,B
39,99,1848,2140,7346,6109828,15074,3679,72,30000000,2002,5.1,1000,51432423,B
89,200,20685,2034,626,7220,55816,1966,255,11000000,1965,8,7000,111722000,B
217,125,8748,1368,1119,3367,107557,1556,612,30000000,2002,7.2,0,65010106,B
144,177,1291069,0,2107,248456,97087,2449,569,40000000,1984,6.6,11000,27400000,A
143,111,30590,30592,89236,81905,97838,6315,286,45000000,1996,7.6,3000,92001027,B
34,124,212,5509,10590,1250628,11370,3653,54,60000000,1996,6.1,829,51045801,B
226,100,9499,4461,750147,45326,80870,3889,315,26000000,2010,5.2,0,40168080,B
119,103,385,4466,60992,4179,105478,4722,291,35000000,1990,6.2,0,30669413,B
283,133,184,2096,46041,1861573,580999,17040,2110,4500000,2001,8.1,33000,727883,A
539,124,3087,0,11648674,18493237,387436,22004,892,120000000,2013,7,71000,89021735,B
75,89,717,782,2369,353,33850,534,147,12000000,1992,7.7,0,27281507,A
511,112,55634,4604,3339,1133024,300110,9049,807,20000000,2013,7.5,131000,137387272,B
135,90,134,2604,1493,7782,26609,1534,148,8000000,2008,5.2,0,25926543,A
101,99,83,1649,1039288,36137,47814,3500,426,14000000,1998,5.5,0,38048637,B
81,91,62725,267,663,2574,6884,1440,53,500000,2005,6.6,238,154077,A
129,98,1923,26404,1312174,2256034,90374,17582,318,24000000,2000,6.7,0,57262492,B
351,97,6273679,2781,17,273,216581,2771,397,18000000,2014,6.4,21000,150056505,B
411,110,11908,761,57154,1168,155153,2239,524,3000000,2012,6.8,58000,48056940,B
163,95,19389,3444,13774,1662,35888,2618,125,10000000,2010,5.5,0,8460995,A
,88,75,3312,0,2638,85,2241,,,2013,6.3,358,79043,A
78,89,85476,6100,174570,2166,46205,3096,147,40000000,2003,5.8,0,9652000,A
23,95,9,94673,1039288,151504,3229,4990,20,15000000,2005,4.1,83,4006906,A
38,108,5013,513,21721,875,2582,1805,89,1200000,2012,6,0,594904,A
321,125,3188,706556,145424,707388,101178,62837,779,50000000,2014,6,90000,127997349,B
212,90,983,43448591,3095,111,467113,275,945,60000000,2001,7.9,0,267652016,B
22,90,169,4134,8397,4751,7759,3124,20,8000000,2009,5.9,1000,100503,A
43,85,27,25566,383442,6561,83269,3847,87,23000000,1991,6.8,0,86930411,B
152,89,398,40035,27517,3972869,79094,13794,129,30000000,2009,5.4,0,58715510,B
13,90,1242,12950,6685,10893,455,3258,16,,2000,5.7,25,112521,A
97,91,16602,858,16601,3903,22408,1660,272,,2003,7.3,0,17508936,A
126,124,5563,143,2026,7042488,31113,10838,212,34000000,2000,5.7,852,23360779,A
336,104,2175,317,504,65652,85688,2071,339,5000000,2013,6.5,23000,27689474,A
133,127,2786,16268,2710,52187,125421,13433,385,24000000,1999,7.3,0,28871190,A
68,115,197,3037,791,19104,15817,1201,210,18000000,2000,6.7,0,17174870,A
217,105,187,2237,12531,62725,29608,14462,92,6500000,2009,7.2,0,66637,A
194,141,642335,958164,7367357,17097816,525801,48153,667,52000000,2002,8,15000,164435221,B
233,126,2912,2619,52187,46377,348861,22722,798,120000000,2005,6.5,0,186336103,B
146,102,88,571511,151,7339,50199,3239,101,40000000,2008,5.7,702,32853640,B
109,107,68736,265,11136,4921,38191,1775,271,8000000,1994,6.4,0,18090181,A
122,136,187954,4443,8450,64219,259492,15999,415,75000000,1996,7.4,51000,134006721,B
121,101,448,40627,4387,190009,23424,3292,119,,2009,5.6,0,29062561,A
141,106,1234,2747,4721,3129431,211296,24938,428,80000000,2004,6.3,0,279167575,B
206,130,2755409,240907,1241,24444,181737,16693,1015,10000000,1999,7.4,10000,30651422,B
417,140,5281,156188,5599,86678,187170,34413,376,15000000,2012,7.3,47000,21383298,A
234,100,89,3661,1578717,145424,34258,19420,178,30000000,2012,6.3,0,63536011,B
14,90,483164,1070,7325,366933,444,3138,5,1500000,2005,4.3,68,92362,A
96,128,6837,11497,3262,6746,277451,51609,491,16400000,1989,8,23000,95860116,B
212,89,169982,9428,3417,74415,46492,4877,335,1000000,1980,6.8,7000,21378000,A
72,86,2224,3792,10761,2537,12559,1373,90,12000000,2002,6.4,423,333976,A
76,100,501966,142,5182,4539,37885,4259,247,10000000,1998,6.5,0,25339117,A
130,102,65,24122,7212,3129432,22449,23352,191,25000000,2004,4.8,387,14334645,A
40,82,1260,143,21382,1061145,48225,2400,164,8000000,1998,6.7,0,17278980,A
5,89,41,852,363650,37,3543,548,8,,2011,7.5,614,7705974,A
141,124,3282,21499,8450,4607,103241,6181,742,75000000,2002,7.1,5000,78120196,B
20,102,3385,7,2196,38,289,892,9,,2012,3.9,115,13220,A
11,106,5515,1191936,0,429,771,2,10,200000,2006,7.7,246,1111,A
127,90,21038,243,868,2201,160440,664,394,90000000,2001,6.6,0,226138454,B
529,105,409,13118,13915,9446350,403836,13118,646,93000000,2011,7.6,47000,176740650,B
261,108,62456,17351,31837,242288,193770,7273,2003,60000000,2004,6.5,0,114195633,B
60,122,5036,20249,18493230,4065913,101888,32930,365,18000000,1989,7.9,0,26830000,A
419,133,106,46378,146178,95112,283563,53094,312,50000000,2011,7.6,27000,75605492,B
34,104,40,3960,3339,759868,18286,10430,73,6000000,1988,6.2,0,12793213,A
339,131,257881,46,108219,19859430,164238,18204,434,150000000,2013,6.4,33000,73103784,B
223,103,2696,3983,294395,29007684,175962,23932,336,15000000,2005,7.6,0,4235837,A
549,115,8748,4958,57,1616425,205284,9578,439,20000000,2011,7.3,22000,82624961,B
81,94,187,9828,4263,65855,68406,4530,162,60000000,1996,5.4,0,60573641,B
153,126,5195965,1719,658,1792,215255,2899,610,80000000,1992,7,0,162831698,B
158,113,315,656,3452,546794,113963,22088,361,16000000,2010,7.2,24000,19057024,A
188,94,2081,3422,1951,561246,166791,1258,132,90000000,2009,7,0,196573705,B
231,104,5082,84936,127822,1979,131969,117,651,950000,2005,7.1,12000,1007962,A
95,148,49260,3455,0,0,11101,5,159,35000000,1999,6.8,633,630779,A
38,96,128,38378,9446347,6893157,6200,26961,92,10000000,2002,5.6,398,6044618,A
44,97,170,1019,400566,707386,41310,52122,117,25000000,1994,6.8,0,22200000,A
76,90,5527,170,1501,385878,18313,1831,73,6000000,2009,5.1,985,4542775,A
195,96,624,3711,4461,707386,147504,41293,531,40000000,2004,6.6,0,47781388,B
159,101,2081,155,329739,1949,58498,1031,99,103000000,2014,6.4,0,131536019,B
84,98,12370,38,1588,86679,30314,33441,159,1500000,2001,7.2,0,406035,A
215,178,92350,13604,7150,2256034,1324680,16557,2195,8000000,1994,8.9,45000,107930000,B
60,103,84,1352,7664,3730,4894,2389,122,1900000,2003,6.4,298,1420578,A
290,108,1803692,9546,857,9428,422432,1885,1040,806947,1960,8.5,18000,32000000,B
106,124,470,253560,204725,29007687,18310,26334,63,55000000,2007,5.9,672,5755286,A
174,185,642335,1177,358,7673,865020,15233,1273,22000000,1993,8.9,41000,96067179,B
76,98,1156,243243,3419,29007682,14888,24664,83,50000000,2006,4.4,747,61112916,B
441,96,79920,17351,3649,31814,186606,12754,1125,32000000,2005,7.5,0,31493782,B
51,83,22,301,581,15342,1272,1370,15,,2009,6.9,675,246574,A
414,97,957,5599,9170,46376,111625,14025,369,15000000,2012,6.2,20000,14938570,A
440,138,2786,23902,20833,24195043,328067,23755,533,120000000,2013,6.7,68000,132550960,B
123,119,32498,687,3418,3129432,219008,22767,418,25000000,1987,7.9,0,76270454,B
123,118,375,28,2109,1853,77551,563,434,2000000,1999,7.6,0,11533945,A
155,126,398,6254,7042493,1918009,32815,20563,214,35000000,2005,7.3,0,18324242,A
120,116,5036,6651,2256038,4065913,58023,32563,281,70000000,1998,6.3,0,40932372,B
59,150,193,12319,548,461905,21416,3942,198,5000000,1989,7,0,6157157,A
7,120,408,289,29246,142,397,359,30,2000000,2003,3.3,32,1098224,A
181,120,42769,1544,226,229,175196,527,350,2883848,1959,8.3,10000,25000000,A
21,94,1240,91,9828,6490,1033,3583,26,,2001,6.5,282,508867,A
30,98,242,3567,137563,685757,14473,3671,81,23000000,1991,6,0,7434726,A
214,108,2912,3993,29938,18783,38513,10191,127,22000000,2010,6.8,9000,9528092,A
54,91,130,21574,786952,2890829,8023,18711,49,18000000,2004,5.2,591,16702864,A
140,89,1436,3115,2267,9534,25960,1383,389,20000000,2005,4.1,1000,46363118,B
94,147,187956,0,324686,75501611,178126,12954,511,130000000,2003,6.6,0,138396624,B
421,101,24983,2670,95112,86680,188652,57077,288,12500000,2011,7.1,22000,40962534,B
297,113,1470,1419243,37199,229790,310903,1783,524,34000000,2014,6.8,38000,102413606,B
32,87,223,3404,2,137565,1622,1362,83,60000,1998,5.3,30,536767,A
335,129,187954,280,692,58160366,161168,13573,287,26000000,2013,6.5,43000,49874933,B
146,89,448,55574,8397,390173,27664,4867,260,20000000,2008,3.9,1000,43818159,B
100,108,12192,4858,561246,410779,77415,8610,139,40000000,1998,6.1,0,53955614,B
20,105,7428,887,10719,21793,5668,5023,50,25000000,1996,6.2,491,10070000,A
84,105,20,0,0,45415,3156,0,65,,2005,7.5,588,8044906,A
33,76,0,7837,658,6286,4564,3752,43,3000000,2002,5.9,227,13684949,A
75,95,187,21171,776527,3039080,22679,3558,149,32000000,2005,4.6,773,82301521,B
253,113,611,51,3655,10232143,186977,8362,529,38000000,2006,7.6,13000,40137776,B
217,118,429,2325520,22400,39965,54147,4253,127,30000000,2013,6.5,0,10880926,A
28,97,1,3125,723,149607,1524,1692,29,1000000,1997,7,166,464655,A
384,102,789,724,554944,15281,279093,2963,433,165000000,2014,7.9,41000,222487711,B
94,119,763,762,889,8275,55101,1639,201,14000000,1987,6.9,3000,156645693,B
88,94,284,3543211,5400,390434,15665,3153,35,22000000,2012,6.4,0,49002815,B
17,112,7656,21237,2710,86679,2004,35294,32,500000,2002,6.1,183,13134,A
163,96,19305,4431,62992,97403,131801,4380,548,18000000,2001,6.2,0,95001351,B
335,123,24015,332,0,6302133,77394,23031,195,35000000,2015,7.4,24000,10137502,A
339,141,349421,196,646,4019,104301,1948,269,45000000,2012,6.5,28000,47307550,B
94,106,0,25262,115504,584,344,1611,19,2000000,2012,5.7,655,2436,A
137,101,230,5039,3452,605071,43991,3001,695,35000000,2002,5.2,0,30307804,B
40,121,12975632,2496479,83162,4037091,7664,6657,68,20000000,2010,4.4,0,60072596,B
258,89,165,1395113,337,2256034,151424,18132,252,80000000,2009,6.3,0,38542418,B
146,118,10973,2189,5381,15741,24104,1889,88,16000000,2007,7.2,0,2849142,A
137,102,2912,7552,21171,11480,59474,2475,418,6500000,1999,7.3,0,16842303,A
80,72,828,266,5847,1207,13324,3402,79,20000000,2002,5.8,302,48423368,B
66,81,65,191,49921,1104,13269,824,98,609000,1935,7.8,1000,3000000,A
45,97,53,433,5727,5895823,75365,14432,149,55000000,1989,6.3,0,63408614,B
64,97,54,890,2307,5390,64742,2790,111,22000000,1994,6.4,0,144833357,B
29,82,423,179665,498700,31838,1938,3905,54,1000000,2000,6,210,12996,A
53,112,3002,59,3388,339689,87090,17568,142,8000000,1979,7.6,0,36500000,B
77,126,355,748,1667,3129431,54042,23866,215,30000000,1988,7.6,0,38413606,B
180,101,82,6527,1409,8208489,41999,14412,226,,2003,7.5,0,6003587,A
106,117,1669,14712,7289,3099,58222,1293,331,20000000,2003,7.1,0,67325559,B
88,101,4600,14880,89236,850943,61396,18734,159,32000000,1988,7,11000,60328558,B
642,148,300957,6302155,216102,17097824,1468200,81115,2803,160000000,2010,8.8,175000,292568851,B
203,139,3283,10640,24445,95112,137891,36810,696,40000000,1999,7.3,0,81292135,B
85,102,10471,250,6857,10170,101411,1815,546,85000000,1999,6.6,0,32694788,B
94,141,396770,9123,137563,74415,190439,4528,351,115000000,1994,7.2,0,146282411,B
85,72,176006,1335,6203499,10584,11634,4480,58,20000000,2003,5.4,227,47887943,B
169,131,22546,3960,131,759868,135246,10003,498,52000000,2000,7.3,0,125548685,B
12,94,284,3290,5422,681,3571,2523,11,5000000,1991,5.1,232,19281235,A
372,109,-1,62,1964,2531473,361767,16479,1206,76000000,2006,7.9,17000,35286428,B
73,88,21,170901,34,430,5489,897,23,850000,2007,7.3,337,442638,A
83,114,461357,1825,881,2496,42987,2484,201,17000000,1989,6.5,0,30050028,B
298,146,632132,1467,116164,7367350,207839,16948,435,150000000,2009,6.7,0,133375846,B
66,93,391903,1079,243244,30482804,20310,14899,177,50000000,2005,3.5,0,39177541,B
45,97,3,3851,214796,685757,5928,5006,49,12000000,2004,4.3,243,31179516,B
147,150,20971,7837,7774569,603446,20419,4168,259,8500000,2008,6.7,8000,140244,A
174,114,2164,309,3880,145424,102123,12624,660,25000000,2002,7.6,0,41597830,B
112,110,281,7110205,18212,58160410,44021,15170,83,22000000,2007,6.2,0,90636983,B
15,105,7428,1335,10962,12780,21079,14677,55,20000000,1988,5.2,818,13854000,A
92,106,-1,35342,2638,115,32357,2110,199,2000000,2002,6.8,3000,410241,A
144,123,19305,174687,261197,3095348,191470,25661,278,35000000,2008,6.8,0,81159365,B
46,95,588,1912,33302,11576,30771,2643,164,50000000,2001,4.8,0,33422806,B
74,82,17,25995,16629,217676,7904,4856,113,5000000,2008,3.8,562,13350177,A
21,90,7335,650,17380,747,2631,20814,26,40000,1999,7.6,0,277233,A
327,127,1926,70904,0,24195047,254841,22254,426,110000000,2011,7.1,36000,85463309,B
117,104,11799,46,61,22331,31788,2109,243,60000000,2002,6.1,0,30063805,B
176,112,5568,5341,32625,5225817,59352,13827,138,70000000,2008,5.6,0,70224196,B
315,194,396770,3594,24078,17097819,793059,45223,2528,200000000,1997,7.7,26000,658672302,B
148,104,1314,2594,23898,46420,40654,3356,97,35000000,2010,5.3,0,37481242,B
13,98,34,1094,600,731686,2061,1761,34,20000000,1981,5.4,501,8500000,A
40,107,393388,262,1016,16559,6110,1147,82,,2011,6.8,0,5355847,A
21,101,260,27332,13647,4375173,2613,20354,46,20000000,2005,6.2,445,375474,A
186,94,3386,2463,4822,11338,19918,1611,278,9000000,2006,4.5,0,16235293,A
137,96,45,147,8775,9614,22929,1308,287,3000000,1989,5.2,926,11642254,A
83,112,6837,1886,31814,463102,66966,22479,175,12000000,1985,7.4,0,65500000,B
290,104,17919,588,30973,24195063,452928,21397,1401,75000000,2000,7.4,0,157299717,B
152,113,583,72216,2256038,8055,93790,103354,288,52000000,2005,6.6,0,34636443,B
103,103,28326,0,24320,24443,15104,13000,290,3500000,2002,6.2,0,236266,A
377,162,127122,7664,1861577,29007693,301279,36928,589,65000000,2007,7.7,12000,33048353,B
116,103,1858421,581,15566,1858417,31798,12534,178,26000000,2001,6.8,826,7496522,A
45,114,194,10167,7921,20027,22797,3444,96,15000000,1984,6,0,15100000,A
142,108,244,647676,214796,10962,200260,7872,431,30000000,2001,6.4,0,145096820,B
171,120,613,5542,701,3685,55630,1082,200,35000000,2007,6.7,0,18317151,A
322,137,52187,754,9929,9802,103589,2938,351,65000000,2014,7.2,35000,115603980,B
242,92,852,1381,976,108987,71387,1303,228,100000,2011,7,21000,1316074,A
79,111,2363,75360,4921,2256034,54314,16536,127,60000000,1998,6.1,0,32940507,B
162,99,307,5820,28325,550700,8511,2862,87,250000,2013,3.9,0,49494,A
242,88,-1,1856,76,853054,117096,5861,271,70000000,2012,6.4,24000,62321039,B
63,119,187955,7901,0,75501646,172405,11013,203,19000000,1995,6.8,0,65807024,B
163,98,4582,2403,5182,2166,62198,4151,139,,2012,5.6,0,17225675,A
152,87,4061,1953,15819,11406,34711,2452,468,15000000,2006,5,0,47860214,B
173,110,9615,6756,9065,11648619,219171,13069,388,15000000,1986,6.9,19000,176781728,B
295,122,2786,6367,2148772,1313871,237872,33548,560,55000000,2007,7.8,0,53574088,B
98,87,0,28907,31837,576392,11257,20061,65,50000000,2010,4.2,0,33643461,B
98,118,3421,30592,3143,81905,60504,6427,249,35000000,1994,6.6,0,75668868,B
107,100,287,45160,13313,58464,16271,5174,57,35000000,2009,5.4,1000,73023275,B
285,134,52786,2228,97,4845,104005,1050,248,35000000,2012,6.2,18000,67523385,B
367,158,257881,117,17587,5767,283418,2144,1055,200000000,2009,5.8,13000,166112167,B
535,104,157334,428,646,39202370,96233,4082,313,11000000,2013,7.4,26000,13214255,A
157,129,127122,6238,1467,5869,261069,1397,506,50000000,1997,7.8,25000,48265581,B
40,91,2263283,2488,115671,2263281,22800,1048,133,160000,1989,7.5,667,6706368,A
459,139,1185,13085,853072,24074,341058,22226,713,85000000,2014,6.7,49000,150832203,B
358,106,226,28728,1813,11143,85024,1393,242,30000000,2011,6.4,23000,18298649,A
119,130,1669,190008,5438,463101,213668,13357,270,44000000,1993,7.8,0,183875760,B
226,101,611,9332,24078,707386,174591,58823,632,25000000,2004,7.8,0,51676606,B
46,85,32,818,6508,16429,3662,2446,79,16000000,2001,4.1,0,4356743,A
248,107,1064,8040,6860,2890828,131180,18983,220,,2009,6.8,0,16025394,A
316,98,9615,7158,1096033,4065915,149947,25780,326,100000000,2010,6.8,18000,81557479,B
267,138,49260,318,86,728,212106,1814,1445,137000000,2003,5.7,0,132122995,B
82,116,1612,7411700,8498,19047,5161,5804,48,17000000,2012,5.7,0,24397469,A
124,114,1095,626165,16561,7706516,16582,3485,125,16500000,2008,4.9,0,26896744,A
140,93,844,1045,8840,84,28606,2178,262,30000000,2005,5.1,0,14888028,A
361,85,259,1675,48374,4685,139329,3708,578,3000000,2013,5.7,31000,64423650,B
116,103,573,26209,31814,62725,34597,23864,194,43000000,2000,6,0,37035515,B
112,110,617,21807,11497,21252,55513,16230,188,30000000,1991,7.2,0,74888996,B
102,107,5390089,2166,2656006,2429172,100821,4046,554,120000000,2003,4.8,0,100685880,B
105,87,591225,9142,26209,1025,46031,4171,235,60000000,2001,5.2,0,93375151,B
63,110,792,1752,12448,2148777,550,8972,3,,2016,7.8,599,560512,A
57,107,390,8227,3941,294396,49007,3435,97,11000000,1989,7.2,0,49797148,B
157,117,168,473765,52187,4375125,102747,33154,316,95000000,2003,5.5,0,65653758,B
47,84,263,17030,908,1861570,25541,18864,181,13000000,2001,5.6,0,5002310,A
51,98,24321,0,203,2417,8000,139,138,250000,2002,7.2,661,3799339,A
190,99,385,495,465,76,37412,960,178,40000000,2007,5.7,0,25117498,A
158,108,212,5869,36139,840621,65628,16722,262,30000000,2007,5.9,0,16930884,A
142,102,169,363651,288661,759868,47573,9176,343,48000000,2001,5.7,881,93607673,B
55,98,54,1825,3355,65855,8433,2765,85,38000000,2001,5.5,168,22770864,A
99,90,138,12,26,1359,46158,132,403,43000000,2002,5.1,0,24430272,A
213,103,6837,5070,94,1509,667983,3698,877,60000000,1998,8.1,18000,125603360,B
146,95,129,5948,186,21252,72591,15237,289,120000000,2001,6.8,0,84037039,B
150,88,603568,98,3375,4539,155262,3114,316,9000000,2004,7.1,0,18225165,A
234,107,62456,6919,10584,2256034,704766,17540,2073,40000000,1999,8.1,14000,293501675,B
